Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-1939.8718,66.15417,539802430,8,1,2.66,6.34,208,20,4,2462
-1939.8718,68.68993,550405500,9,1,2.7,6.17,251,25,5,2542
-1969.5454,74.38361,584531200,6,0,3.29,8.68,193,20,4,2423
-1969.5454,73.32708,575673340,7,1,1.94,4.32,138,15,3,1854
-1967.174,74.004234,646693950,8,3,2.66,6.2,203,20,4,2360
-1972.1875,80.96595,620293400,8,0,1.04,2.24,138,15,3,1710
-1976.76,78.716896,652803800,8,2,1.15,3.38,199,20,4,2603
-1997.0197,82.49735,643575360,8,1,3.24,7.88,142,15,3,1557
-1977.5741,84.06069,660339840,7,2,3.04,8.28,245,25,5,3037
-1994.7678,93.35177,810042100,10,0,6.03,9.99,345,35,7,4002
-1982.965,100.8968,830181800,11,2,4.88,10.02,458,45,9,4769
-1966.1864,104.454216,859997900,11,2,5.62,11.53,301,30,6,4164
-1953.164,112.82112,870032600,10,0,3.55,9.25,241,25,5,2555
-1910.5522,117.79697,959396600,7,0,4.62,9.56,357,35,7,4602
-1910.5522,117.263565,948980400,8,1,1.88,4.77,149,15,3,1578
-1910.5522,116.891235,933862300,9,1,3.08,7.19,301,30,6,3745
-1920.7826,116.1014,943032200,10,3,3.06,7.12,148,15,3,2146
-1922.4507,120.74326,985869950,10,0,4.66,10.23,458,45,9,5220
-1971.3649,121.96594,985902140,9,2,3.69,8.12,306,30,6,3928
-1971.3649,123.14257,1.06180646E+09,12,3,4.83,11.3,152,15,3,1904
-1948.883,133.59792,1.1735916E+09,14,0,5.76,11.48,148,15,3,1730
-1953.519,136.49017,1.1783377E+09,14,2,5.05,10.73,158,15,3,2231
-1996.3292,139.072,1.1960127E+09,14,3,4.08,10.27,146,15,3,1617
-1970.4762,140.97324,1.2251604E+09,14,2,5.24,11.71,208,20,4,2108
-1970.4762,143.57352,1.2367555E+09,18,4,5.04,11.29,204,20,4,2801
-1952.4419,145.23473,1.3662318E+09,21,5,7.64,11.49,241,25,5,2682
-1919.6483,152.78131,1.4259383E+09,19,3,7.91,10.98,357,35,7,5043
-1906.8438,167.2037,1.4554139E+09,16,0,6.5,10.56,159,15,3,2214
-1901.8368,171.71947,1.4799649E+09,17,3,5.79,11.38,159,15,3,2016
-1881.44,175.598,1.4969501E+09,16,1,5.51,10.3,254,25,5,3008
-1862.1471,178.90205,1.4930385E+09,16,2,4.34,8.96,151,15,3,1903
-1856.8667,180.06946,1.4910779E+09,15,2,3.67,7.57,150,15,3,2070
-1827.5586,179.39622,1.4912792E+09,14,5,4.06,8.73,202,20,4,2919
-1813.7305,184.467,1.643609E+09,16,0,7.12,11.73,403,40,8,4689
-1794.322,190.74736,1.6405509E+09,15,2,6.18,12.07,347,35,7,5203
-1778.2683,197.44228,1.6749792E+09,13,3,6.67,10.24,261,25,5,3098
-1766.758,200.17455,1.691876E+09,16,4,5.84,11.25,308,30,6,3860
-1756.056,203.4908,1.7604628E+09,17,2,7.07,11.94,250,25,5,3005
-1731.7344,205.74867,1.7848081E+09,17,3,6.78,10.49,198,20,4,2015
-1706.9847,212.01215,1.7613238E+09,16,2,5.54,12.12,308,30,6,3935
-1698.5,214.42719,1.7836283E+09,16,3,5.88,10.23,347,35,7,4174
-1697.1471,217.48099,1.7630394E+09,15,1,5.75,11.4,142,15,3,1897
-1674.5385,222.82306,1.7829229E+09,13,0,5.21,11.19,238,25,5,2666
-1664.6394,222.20999,1.7810104E+09,10,1,3.13,6.6,197,20,4,2856
-1650.8552,223.30684,1.7980426E+09,9,0,5.14,8.71,241,25,5,2479
-1653.9347,223.21835,1.8067924E+09,10,2,3.4,7.24,307,30,6,4585
-1662.9615,224.40106,1.7938548E+09,8,0,0.29,0.83,199,20,4,2916
-1680.2688,222.33383,1.7860389E+09,6,2,1.12,2.9,306,30,6,3955
-1685.9445,224.85243,1.851535E+09,6,2,4.84,9.93,444,45,9,6299
-1685.9445,229.7494,1.8665112E+09,7,1,4.95,11.64,251,25,5,3069
-1682.9019,233.41418,1.8920129E+09,9,0,4.82,10.81,269,25,5,3709
-1682.9019,234.39777,1.8932045E+09,11,2,3.76,9.07,250,25,5,3659
-1693.3414,236.11804,1.9031116E+09,11,1,3.84,8.59,246,25,5,2547
-1705.9639,234.98639,1.9364342E+09,14,5,4.52,9.01,198,20,4,2746
-1704.1198,238.84,1.9562961E+09,15,2,4.5,10.62,201,20,4,2454
-1722.7368,246.88853,1.9561119E+09,12,0,3.66,7.01,242,25,5,3167
-1718.0347,247.40663,1.996255E+09,12,2,3.43,7.81,156,15,3,2324
-1727.3068,251.923,2.0161967E+09,10,1,3.98,10.25,293,30,6,4142
-1735.232,255.61494,2.0348667E+09,8,0,4.79,10.74,347,35,7,4500
-1735.232,255.69092,2.0576069E+09,10,2,3.81,9.92,249,25,5,3294
-1760.081,262.1217,2.0991196E+09,10,0,4.27,11.42,259,25,5,3694
-1760.081,262.4482,2.0875163E+09,11,1,3.81,7.25,151,15,3,1812
-1765.3529,262.793,2.117961E+09,12,3,2.54,6.01,306,30,6,4104
-1759.0421,265.1061,2.171176E+09,14,5,5.06,10.02,245,25,5,3473
-1756.3246,265.16156,2.209184E+09,14,1,5.05,9.13,341,35,7,4447
-1759.8113,275.82993,2.1895882E+09,10,0,4.77,10.59,150,15,3,1696
-1761.9192,273.86166,2.178474E+09,9,1,2.57,6.06,260,25,5,3216
-1763.0302,274.24832,2.1812772E+09,9,1,2.53,6.23,193,20,4,2251
-1770.4279,275.7009,2.2213668E+09,10,3,3.41,7.62,158,15,3,2231
-1775.2683,281.11066,2.2592955E+09,9,0,4.2,9,339,35,7,3850
-1773.2136,280.37906,2.2404408E+09,9,1,3.74,8.66,158,15,3,1720
-1774.9758,279.4976,2.2533356E+09,10,2,3.77,9.01,248,25,5,2574
-1782.7943,280.7483,2.272593E+09,10,2,4.93,11.86,149,15,3,2104
-1785.8429,283.88724,2.2601948E+09,10,1,4.46,9.6,158,15,3,2325
-1783.4529,282.19434,2.2511895E+09,9,1,2.32,5.79,241,25,5,2665
-1792.5094,282.39316,2.2526548E+09,9,0,3.69,7.71,306,30,6,3608
-1792.4558,280.2289,2.2446275E+09,9,1,1.05,2.08,152,15,3,1894
-1797.9907,279.99612,2.244023E+09,9,2,2.38,6.28,138,15,3,1997
-1803.7946,279.83926,2.2274895E+09,8,1,2.04,7.06,241,25,5,3058
-1804.4454,278.6987,2.2295754E+09,10,3,3.48,9.1,308,30,6,3273
-1812.0718,280.2535,2.2231252E+09,10,0,5.96,11.63,444,45,9,4599
-1799.815,281.99564,2.2482115E+09,10,0,6.36,12.41,250,25,5,3542
-1803.2402,283.7392,2.2820367E+09,12,4,5.23,12.22,252,25,5,3359
-1805.387,287.06805,2.3106706E+09,13,2,5.53,10.47,159,15,3,2172
-1805.5603,290.76834,2.3280468E+09,15,4,5.83,11.41,159,15,3,1998
-1805.5603,291.37872,2.3600678E+09,17,2,5.48,10.04,301,30,6,3841
-1803.3605,293.69025,2.3737554E+09,19,3,5.41,10.43,242,25,5,3447
-1782.2218,299.05594,2.5025413E+09,20,0,6.75,11.4,197,20,4,1992
-1798.4572,305.5183,2.520142E+09,16,2,6.45,10.72,342,35,7,4619
-1795.9314,306.7241,2.5539128E+09,15,2,6.22,10.96,194,20,4,2119
-1786.2828,313.46933,2.5712934E+09,13,1,6.62,10.59,146,15,3,1677
-1781.3849,319.96704,2.5832202E+09,13,1,5.36,10.24,246,25,5,3385
-1777.7668,322.2438,2.598438E+09,15,3,4.78,9.43,255,25,5,3571
-1771.5681,324.27545,2.628101E+09,13,2,4.18,9.01,193,20,4,2836
-1763.3435,327.53928,2.6694963E+09,11,3,5.29,11.23,261,25,5,3696
-1765.1674,332.55603,2.6979507E+09,13,3,6.43,11.03,354,35,7,5203
-1765.1674,336.33984,2.6929E+09,14,1,6.94,11.83,255,25,5,3707
-1760.4565,336.3229,2.691063E+09,16,4,5.88,12.68,148,15,3,2159
-1760.4565,338.07452,2.735439E+09,17,1,4.58,10.1,157,15,3,1913
-1770.7799,339.45712,2.734732E+09,17,3,4.85,10.68,299,30,6,3018
-1768.9741,340.09543,2.7579192E+09,16,2,5.6,10.78,158,15,3,2323
-1767.8248,343.21912,2.743345E+09,15,0,4.95,10.12,194,20,4,2677
-1760.7195,342.7912,2.729683E+09,12,1,3.2,8.3,159,15,3,2364
-1759.0886,340.8374,2.7261676E+09,10,2,3.09,7.62,339,35,7,4799
-1758.091,346.07803,2.770855E+09,9,1,3.8,8.17,252,25,5,3471
-1762.7422,345.53735,2.7744502E+09,11,3,3.78,9.02,339,35,7,3685
-1765.1241,345.26892,2.7770534E+09,11,3,4.73,9.89,143,15,3,1568
-1758.3231,348.00723,2.8046812E+09,13,1,5.6,12.97,163,15,3,1838
-1595.5,22.046429,240199380,14,2,5.66,9.91,248,25,5,3102
-1869.4,24.864063,283617150,13,2,5.68,11.15,350,35,7,4471
-1710.5714,32.397083,309140960,13,2,5.85,10.51,197,20,4,2733
-1584.6666,35.796875,316433300,13,2,4.25,8.89,195,20,4,2181
-1544.8462,38.290718,306441250,10,1,3.96,10.34,159,15,3,1942
-1522,43.544712,366612130,13,0,5.16,11.45,244,25,5,3119
-1537.6471,47.038986,403711260,12,1,4.78,10.86,254,25,5,2612
-1517.6842,51.460278,442131900,14,4,4.68,7.75,389,40,8,4878
-1560.5652,57.760784,510316130,12,0,4.69,10.04,301,30,6,4298
-1610.44,60.92456,484436350,11,0,2.43,5.75,156,15,3,1790
-1660.2727,61.739582,484379900,5,0,1.62,4.04,156,15,3,2134
-1660.2727,58.93324,491866430,7,2,0.88,1.92,194,20,4,2649
-1667.1765,61.63777,489889440,7,1,3.8,7.48,143,15,3,1513
-1667.1765,62.543404,489119740,8,1,3.22,6.54,208,20,4,2342
-1667.1765,63.95625,525032450,11,3,3.29,8.41,193,20,4,2540
-1737.5555,67.690544,579642560,14,5,4.52,10.03,193,20,4,2198
-1807.4103,69.16327,588680500,14,3,5.33,12.41,150,15,3,1531
-1789.225,76.071655,615571300,15,2,6.57,11.34,295,30,6,3689
-1809.3954,81.042015,648215200,14,0,6.26,11.67,143,15,3,1686
-1709.1224,83.019356,689501950,11,3,4.95,10.47,255,25,5,3201
-1660.7646,88.64564,676386600,10,1,5.59,11.02,197,20,4,2891
-1639.1666,96.74608,770591200,12,0,6.09,11.45,307,30,6,4206
-1639.1666,98.70208,788203460,14,2,4.3,10.33,148,15,3,1507
-1623.4286,101.57882,871766100,17,5,4.73,10.46,212,20,4,2218
-1606.7966,105.42849,898889540,15,1,5.75,9.91,195,20,4,1961
-1631.0984,107.313484,924473600,15,2,5.55,9.67,148,15,3,1817
-1625.0769,114.81245,920388800,12,1,4.28,9.28,154,15,3,2177
-1592.4559,114.96094,947906100,11,2,4.1,9.86,195,20,4,2866
-1592.4559,115.289635,947010050,14,3,2.94,7.98,149,15,3,2102
-1628.0834,115.6877,954935400,13,3,4.35,11.05,163,15,3,1701
-1627.5205,117.588615,983161200,15,3,4.45,10.01,199,20,4,2743
-1634.5,119.82533,1.0233772E+09,12,2,5.36,10.84,148,15,3,2080
-1628.9114,125.63232,1.1433147E+09,15,4,6.59,11.49,342,35,7,3853
-1624.4404,134.60115,1.2295699E+09,14,0,6.4,11.67,202,20,4,2072
-1624.7294,144.33464,1.2091782E+09,15,2,6.15,11.74,306,30,6,3452
-1591.4158,148.33704,1.2334994E+09,13,0,4.67,9.69,354,35,7,4420
-1591.4158,150.55298,1.2569786E+09,16,3,4.07,10.03,148,15,3,2062
-1593.0646,151.82307,1.3219442E+09,14,2,5.92,10.08,458,45,9,4630
-1592.9688,160.14415,1.3301261E+09,14,3,5.76,12.46,296,30,6,3163
-1606.1818,165.14267,1.3868186E+09,15,4,6.1,11.79,193,20,4,2106
-1617.52,167.23656,1.4377524E+09,17,3,5.93,11.32,311,30,6,3596
-1613.0865,170.59915,1.4946587E+09,15,2,6.45,10.7,295,30,6,4131
-1606.5333,174.24217,1.5173806E+09,15,1,7.7,10.54,307,30,6,3842
-1590.7758,181.57753,1.5069555E+09,14,1,5.81,11.76,156,15,3,1819
-1585.0648,182.987,1.4950646E+09,15,2,5.35,11.16,297,30,6,4417
-1594.1171,181.8943,1.4713769E+09,13,1,4.8,10.43,293,30,6,3083
-1591.5358,183.00082,1.5166286E+09,15,3,4.52,11.23,197,20,4,2045
-1605.7368,187.98381,1.5515025E+09,14,1,5.18,10.51,142,15,3,1720
-1609.7059,196.3555,1.6077137E+09,13,0,5.4,11.63,306,30,6,3349
-1609.7059,195.85387,1.703005E+09,17,4,5.53,10.96,357,35,7,4633
-1614.76,207.72795,1.75814E+09,13,0,5.28,10.73,298,30,6,4164
-1622.6508,209.61029,1.7521791E+09,13,1,3.2,6.53,164,15,3,1992
-1650.7384,209.8583,1.7516293E+09,11,2,3.66,8.38,307,30,6,3471
-1663.3458,210.28513,1.758797E+09,12,4,4.36,7.83,149,15,3,2021
-1669.5037,212.7837,1.7841025E+09,14,0,6.27,10.91,298,30,6,4126
-1667.9927,214.36769,1.7944424E+09,16,3,5.83,10.64,195,20,4,2428
-1655.8014,216.47821,1.7838906E+09,12,1,4.78,9.88,143,15,3,1918
-1639.4615,215.47147,1.7999779E+09,13,3,4.16,9.82,197,20,4,1993
-1652.8125,219.43915,1.837264E+09,13,1,4.97,11.56,291,30,6,4141
-1677.2684,221.51727,1.79559E+09,11,0,2.05,5.55,293,30,6,3819
-1681.0845,221.73677,1.8964977E+09,9,3,4.14,10.04,252,25,5,2920
-1682.109,224.44989,1.894169E+09,8,1,5.09,10.47,342,35,7,3848
-1678.4713,227.53516,1.8979832E+09,11,4,5.35,10.98,389,40,8,5690
-1678.4713,227.80888,1.9238876E+09,15,4,5.94,12.46,307,30,6,4100
-1688.6393,231.86287,1.9383611E+09,15,1,7.02,10.28,164,15,3,2442
-1688.6393,232.46927,1.9632024E+09,17,2,6.07,10.52,290,30,6,3094
-1689.1927,241.8801,1.9767968E+09,13,0,4.41,9.58,249,25,5,2874
-1695.5588,240.6743,1.9838986E+09,12,0,2.78,6.66,156,15,3,1947
-1690.5284,236.86151,1.9516883E+09,7,0,1.02,3.12,157,15,3,2271
-1688.4413,235.5597,1.9436259E+09,6,2,2.73,6.52,147,15,3,1733
-1694.9944,234.17937,1.9571442E+09,9,4,2.72,6.91,159,15,3,2313
-1702.0989,236.00154,1.9916652E+09,10,3,3.72,10.23,142,15,3,1763
-1702.0989,238.4591,2.0496538E+09,14,4,5.14,12.21,241,25,5,3215
-1691.9252,243.91365,2.0775736E+09,12,0,5.71,11.28,269,25,5,2704
-1682.8518,248.02136,2.0989448E+09,13,3,6.3,11.22,345,35,7,3968
-1679.6562,251.76436,2.1340943E+09,13,3,6.53,11.17,357,35,7,4851
-1669.17,255.19684,2.1271133E+09,12,1,4.76,10.99,301,30,6,3635
-1664.5743,255.64037,2.1711575E+09,13,2,5.05,11.79,236,25,5,3520
-1658.868,259.92532,2.210104E+09,13,2,5.08,10.78,202,20,4,2747
-1647.9801,264.65585,2.2246495E+09,13,4,5.53,10.8,153,15,3,1758
-1647.9801,269.4876,2.234277E+09,15,2,4.96,11.25,138,15,3,1655
-1646.1881,272.03085,2.2592847E+09,17,3,5.95,11.21,143,15,3,1492
-1645.3463,273.55884,2.253327E+09,15,1,5.43,10.76,148,15,3,2110
-1647.0098,273.2227,2.251386E+09,16,2,4.54,10.33,204,20,4,2843
-1623.8152,271.83414,2.2387628E+09,12,1,3.15,7.52,157,15,3,1650
-1615.3549,270.08234,2.2294172E+09,8,2,3.59,8.51,148,15,3,1741
-1616.9318,268.55273,2.2221942E+09,6,0,0.58,1.56,139,15,3,2076
-1614.6757,266.17615,2.2032105E+09,5,1,0.2,0.8,153,15,3,2027
-1612.1608,263.95947,2.2237652E+09,4,1,2.92,7.43,318,30,6,3208
-1614.5823,268.62936,2.2442468E+09,5,2,3.45,8.96,142,15,3,1898
-1614.5823,268.84265,2.230081E+09,7,2,3.36,7.92,153,15,3,1797
-1614.5823,266.80457,2.219022E+09,8,1,3.26,7.86,295,30,6,3889
-1620.1542,266.45923,2.2130488E+09,9,3,3.87,8.85,341,35,7,3656
-1620.1542,265.95898,2.2229632E+09,10,1,4.17,10.08,260,25,5,3861
-1621.2913,270.89792,2.2317422E+09,8,0,3.86,8.4,202,20,4,2625
-1625.737,269.43716,2.2194644E+09,7,1,3.23,6.62,301,30,6,3875
-1625.3519,269.27963,2.2522358E+09,10,4,4.37,10.67,148,15,3,1896
-1637.0553,270.88187,2.2417533E+09,9,0,1.38,3.73,193,20,4,2692
-1644.8109,268.89658,2.2256146E+09,7,1,0.62,1.25,143,15,3,1838
-1643.5355,267.23383,2.2136799E+09,7,1,2.82,6.89,258,25,5,3281
-1650.2667,267.26102,2.2164454E+09,7,1,1.9,4.68,245,25,5,3360
-1650.2667,268.10367,2.2085207E+09,8,1,2.24,4.76,152,15,3,1785
-1658.639,266.95627,2.2307156E+09,9,2,1.92,5.46,154,15,3,1607
-1664.3086,271.46344,2.2483604E+09,9,2,4.38,9.12,143,15,3,1777
-1676.7715,271.86487,2.2952643E+09,10,3,4.04,7.69,209,20,4,2935
-1676.7715,274.94516,2.299812E+09,11,1,4.95,11.24,249,25,5,3145
-1675.6559,275.88373,2.2907638E+09,10,1,4.05,10.17,194,20,4,2594
-1685.8135,272.81467,2.2678193E+09,6,0,2.95,7.26,342,35,7,4579
-1685.8135,270.93207,2.255532E+09,8,2,1.35,1.98,153,15,3,2050
-1686.589,269.46313,2.2706196E+09,9,2,3.41,7.85,260,25,5,3282
-1691.1372,274.32944,2.2708818E+09,8,0,2.9,6.67,140,15,3,1401
-1702.4535,274.3905,2.2747581E+09,6,1,1.68,3.29,156,15,3,1567
-1701.7104,274.4728,2.2787843E+09,6,1,1.05,2.5,145,15,3,1626
-1701.8115,274.33157,2.2846487E+09,8,0,2.78,7.1,138,15,3,1924
-1704.8015,276.41568,2.317259E+09,8,2,3.24,7.75,194,20,4,2868
-1704.0038,276.77307,2.3049388E+09,8,1,2.5,6.06,142,15,3,1521
-1719.5864,277.55457,2.3485527E+09,7,2,3.71,8.62,264,25,5,3784
-1719.4008,281.6502,2.3734374E+09,9,3,3.58,8.67,156,15,3,1664
-1719.9851,284.83624,2.4152136E+09,11,3,4.57,10.31,147,15,3,1810
-1715.7926,288.2653,2.4301007E+09,10,1,5.05,10.82,307,30,6,3817
-1721.4103,292.55865,2.491222E+09,9,0,4.59,9.26,295,30,6,3929
-1721.4103,292.33762,2.5264986E+09,11,2,3.6,8.62,383,40,8,4643
-1720.303,297.73935,2.5217267E+09,14,4,4.37,9.26,149,15,3,1879
-1729.147,298.66846,2.5133148E+09,10,0,3.94,10.29,135,15,3,1857
-1726.8286,298.3492,2.539289E+09,13,4,3.95,9.62,147,15,3,1710
-1728.0461,298.42242,2.5474138E+09,13,2,4.35,9.79,155,15,3,1695
-1749.75,18.695238,158690460,10,4,4.62,11.54,198,20,4,2515
-1749.75,22.09427,176559870,11,1,4.55,10.1,209,20,4,3053
-1775.4286,27.11322,186693660,9,1,3.94,8.5,145,15,3,1779
-1768.375,28.27125,253237470,11,3,4.51,9.77,301,30,6,3801
-1669.8,32.37822,248945060,10,1,4.49,10.21,197,20,4,2315
-1746.7273,35.35278,248072900,10,1,3.21,7.57,306,30,6,3264
-1672.3846,37.486538,276487140,10,2,4.12,9.7,152,15,3,2226
-1672.3846,39.585503,271113250,11,1,3.35,7.77,197,20,4,2357
-1672.3846,39.464584,272213860,13,2,3.11,7.26,350,35,7,4770
-1947.0555,42.895313,312377570,9,1,4.03,9.98,242,25,5,2464
-1956.421,44.2125,390885980,10,2,4.86,10,339,35,7,4148
-1956.421,50.425926,407789300,11,1,4.17,9.55,163,15,3,2382
-2032.3478,52.624783,425127140,8,1,2.81,6.12,150,15,3,1788
-2019.44,51.94125,423506200,7,1,2.13,4.65,163,15,3,1641
-2019.44,54.381447,442304500,9,2,2.92,5.94,202,20,4,2486
-2020.8077,54.865437,451299200,9,1,2.32,4.41,197,20,4,2805
-2020.8077,55.13016,467772600,11,2,3.22,7.03,255,25,5,3095
-2074.0645,63.16763,488079260,9,0,2.71,6,145,15,3,1804
-2108,67.10014,530377100,6,0,1.68,3.44,402,40,8,4623
-2122.45,65.66835,515144450,3,0,0.91,2.29,209,20,4,2515
-2122.45,63.61621,508069600,4,1,0.2,0.62,147,15,3,1917
-2122.45,66.533966,576404000,7,3,3.92,9.78,357,35,7,4375
-2137.5854,70.35129,594626200,9,3,4.34,12.05,193,20,4,2053
-2137.5854,85.13275,705164860,14,0,6,10.8,156,15,3,2241
-2128.9583,91.006355,724128640,10,0,3.69,8.05,147,15,3,1690
-2073.42,91.69875,725592640,9,1,2.1,4.94,193,20,4,2536
-2035.3962,87.555954,692406660,7,0,1.4,3.6,156,15,3,2221
-2034.8422,86.51124,686147700,5,2,1.16,2.82,152,15,3,1949
-2034.8422,86.21075,727252740,7,2,2.68,6.24,406,40,8,5176
-2040.5172,95.89081,792587300,8,0,3.56,8.19,250,25,5,3262
-2048.7542,98.80417,845276500,7,2,4.49,9.73,298,30,6,3136
-2038.9193,105.681595,867298940,8,2,4.78,12.29,153,15,3,1773
-2023.7778,110.46701,898880830,9,2,4.56,10.03,247,25,5,2757
-2023.7778,112.21679,900567000,10,1,3.94,9.6,255,25,5,3217
-2022.4688,115.94796,952024000,10,1,3.41,7.91,458,45,9,5408
-2009.1846,118.6844,1.032744E+09,10,1,4.75,9.28,444,45,9,4490
-2022.8677,134.8905,1.0722692E+09,9,0,4.56,9.27,311,30,6,3961
-2069.7222,134.9503,1.0630784E+09,6,0,0.6,1.55,191,20,4,2706
-2069.7222,134.57843,1.0655861E+09,8,2,1.55,4.56,311,30,6,3541
-2082.4795,136.25671,1.0799519E+09,9,0,4.26,8.86,255,25,5,3716
-2094.1892,136.0697,1.0609586E+09,10,0,1.94,3.76,150,15,3,1546
-2100.3684,135.87251,1.0736605E+09,9,1,1.19,3.25,255,25,5,3067
-2149.3704,136.16983,1.0530145E+09,6,0,2.58,6.1,161,15,3,1650
-2145.9023,135.37099,1.0792919E+09,8,3,3.76,8.78,204,20,4,2425
-2156.494,138.11304,1.077397E+09,8,1,4.51,10.09,194,20,4,2723
-2172.1785,139.2302,1.1100782E+09,9,2,3.04,6.88,241,25,5,3220
-2158.5117,140.16081,1.1136298E+09,8,1,2.79,6.26,150,15,3,1795
-2147.7585,142.09372,1.0974902E+09,8,1,2.25,6.2,236,25,5,2491
-2159.2273,143.04782,1.1412641E+09,9,2,2.45,6.03,151,15,3,2214
-2151.7666,145.98642,1.17479E+09,8,1,3.83,8.47,307,30,6,3093
-2149.044,149.90915,1.1783329E+09,8,1,3.42,7.3,194,20,4,2003
-2131.5376,153.58202,1.1897518E+09,9,0,2.95,7.23,148,15,3,2124
-2128.4062,152.60031,1.1846924E+09,7,1,1.82,4.94,193,20,4,2851
-2137.5408,153.86794,1.1865574E+09,7,2,3.29,7.47,159,15,3,1773
-2132.7676,153.84648,1.2146013E+09,9,3,4.03,9.88,299,30,6,3747
-2138.71,156.08269,1.2885268E+09,11,3,4.99,11.64,197,20,4,2947
-2140.2256,165.04713,1.3717514E+09,12,3,6.28,10.48,140,15,3,1463
-2135.9902,174.92174,1.3891092E+09,12,1,6.07,12.03,156,15,3,1726
-2135.9902,176.21432,1.3818728E+09,13,1,3.84,11.01,146,15,3,1525
-2138.9038,174.82256,1.3992485E+09,14,2,2.9,5.88,267,25,5,2678
-2110.8533,177.67987,1.4329536E+09,11,2,4.53,10.19,152,15,3,1816
-2101.7727,181.62354,1.5066204E+09,15,5,5.82,10.24,143,15,3,1466
-2085.5486,186.72408,1.518738E+09,14,2,5.44,11.27,149,15,3,1747
-2072.0425,195.26784,1.5429382E+09,11,0,4.49,8.22,240,25,5,2968
-2048.5208,195.03017,1.5812704E+09,12,4,2.79,6.68,241,25,5,2431
-2043.6885,197.66028,1.5843149E+09,12,1,4.51,9.94,238,25,5,2887
-2042.3651,201.62125,1.56774E+09,9,1,4.52,10.41,146,15,3,1778
-2043.1328,205.60315,1.5952772E+09,11,0,4.61,8.66,307,30,6,3765
-2037.3566,204.8324,1.6002848E+09,12,2,3.22,8.22,153,15,3,1984
-2032.8258,204.27676,1.626236E+09,12,3,3.89,9.45,150,15,3,1533
-2007.7029,214.12938,1.6835954E+09,9,0,3.12,8.95,208,20,4,2094
-2003.0426,216.6062,1.7307135E+09,10,4,3.85,7.41,297,30,6,3734
-2003.0426,219.1765,1.8082092E+09,13,3,5.22,11.46,146,15,3,1945
-2001.7832,223.55522,1.861356E+09,15,4,6.29,11.47,255,25,5,2980
-2012.4445,227.52208,1.8873025E+09,16,2,5.84,11.05,158,15,3,2175
-2014.2275,229.59496,1.887377E+09,18,3,5.74,12.24,297,30,6,4190
-2013.5851,232.21693,1.9349932E+09,18,2,6.98,11.76,301,30,6,3755
-2009.0795,235.59137,1.9475805E+09,17,3,7.19,10.86,138,15,3,1927
-2004.1908,241.17586,1.9742957E+09,18,2,6.72,11.16,242,25,5,2954
-1979.5632,250.57498,2.0064351E+09,13,0,6.07,11.47,453,45,9,6189
-1972.7312,252.31738,1.9989981E+09,12,1,3.38,8.1,152,15,3,2129
-1950.7362,252.91992,1.9946349E+09,10,1,3.06,6.28,198,20,4,2689
-1945.5917,255.68468,2.0480015E+09,6,0,2.85,6.44,256,25,5,2610
-1945.5917,253.39702,2.0592063E+09,9,3,1.76,4.7,194,20,4,2073
-1946.4562,254.2863,2.0833244E+09,10,3,3.74,8.68,148,15,3,1846
-1943.2094,256.98904,2.107064E+09,11,2,4.99,11.04,159,15,3,2369
-1937.6724,258.12637,2.1791414E+09,14,5,5.86,11.45,237,25,5,2443
-1937.6724,258.96497,2.1991375E+09,17,3,7.39,11.4,301,30,6,4020
-1924.809,264.483,2.2103575E+09,15,2,7.31,10.6,147,15,3,2193
-1917.838,266.752,2.2107302E+09,15,1,5.77,10.67,164,15,3,2438
-1907.4586,267.9597,2.2517908E+09,15,2,6.38,10.52,193,20,4,2652
-1918.1913,272.37122,2.2754714E+09,15,2,5.94,9.95,154,15,3,2096
-1900.6505,275.91888,2.2765947E+09,13,1,5.34,10.04,156,15,3,1574
-1903.5054,278.71387,2.2602156E+09,14,0,4.08,9.32,148,15,3,1910
-1881.3368,277.84457,2.2675356E+09,9,0,3.3,7.44,158,15,3,2017
-1880.9747,277.63196,2.2785664E+09,9,2,2.26,4.12,140,15,3,1441
-1880.9747,277.1702,2.3019581E+09,11,2,2.29,5.99,216,20,4,2863
-1879.005,275.86136,2.3601633E+09,13,4,4.83,11.68,198,20,4,2917
-1890.9303,283.81732,2.3492838E+09,14,2,5.62,11.84,255,25,5,3083
-1889.0975,284.98456,2.3457856E+09,12,2,5.2,11.6,191,20,4,2788
-1888.9905,286.6892,2.3411354E+09,11,3,4.6,10.72,142,15,3,2121
-1888.9905,287.34256,2.3450957E+09,13,2,4.76,10.3,194,20,4,2853
-1888.9905,288.5384,2.385307E+09,16,3,5.8,11.54,150,15,3,1680
-1871.8926,295.00418,2.4094687E+09,13,0,4.62,11.18,154,15,3,2296
-1871.7177,297.8205,2.468804E+09,13,2,3.95,9.53,311,30,6,3578
-1858.7567,301.35562,2.5170186E+09,11,4,5.15,11.22,202,20,4,2312
-1865.5,304.81345,2.5312502E+09,11,2,5.27,10.48,256,25,5,3653
-1865.4071,309.51572,2.5526746E+09,13,0,3.39,8.25,212,20,4,2606
-1865.3319,308.33594,2.5646257E+09,11,1,2.08,4.93,252,25,5,2667
-1858.3347,309.98325,2.56963E+09,9,2,4.02,10.2,297,30,6,3573
